DataSet,Compression,Encoding,Insert Time,Select Time
ingestion/潍柴,LZ4,RAKE,0.15434722900390624,0.022510528564453125
ingestion/潍柴,LZ4,RLE,0.15738897323608397,0.025343680381774904
ingestion/潍柴,LZ4,TS_2DIFF,0.15546114444732667,0.025840902328491212
ingestion/潍柴,LZ4,GORILLA,0.16246378421783447,0.023098254203796388
ingestion/潍柴,LZ4,PLAIN,0.16775696277618407,0.02184300422668457
ingestion/潍柴,LZ4,SPRINTZ,0.16536734104156495,0.022116470336914062
ingestion/潍柴,LZ4,RLBE,0.17404677867889404,0.02233548164367676
ingestion/广西观测风速,SNAPPY,RAKE,0.13532238006591796,0.013988447189331055
ingestion/广西观测风速,SNAPPY,RLE,0.15236175060272217,0.015961384773254393
ingestion/广西观测风速,SNAPPY,TS_2DIFF,0.1618799686431885,0.015264177322387695
ingestion/广西观测风速,SNAPPY,GORILLA,0.16512298583984375,0.01328740119934082
ingestion/广西观测风速,SNAPPY,PLAIN,0.15707855224609374,0.01488344669342041
ingestion/广西观测风速,SNAPPY,SPRINTZ,0.15028939247131348,0.014851689338684082
ingestion/广西观测风速,SNAPPY,RLBE,0.16657493114471436,0.014253759384155273
ingestion/广西观测风速,GZIP,RAKE,0.15948708057403566,0.016779422760009766
ingestion/广西观测风速,GZIP,RLE,0.17288515567779542,0.020787739753723146
ingestion/广西观测风速,GZIP,TS_2DIFF,0.14983253479003905,0.015547847747802735
ingestion/广西观测风速,GZIP,GORILLA,0.15690722465515136,0.014310622215270996
ingestion/广西观测风速,GZIP,PLAIN,0.17365875244140624,0.014218306541442871
ingestion/广西观测风速,GZIP,SPRINTZ,0.15737173557281495,0.013255786895751954
ingestion/广西观测风速,GZIP,RLBE,0.15107507705688478,0.014001274108886718
ingestion/广西观测风速,NONE,RAKE,0.14736554622650147,0.013755583763122558
ingestion/广西观测风速,NONE,RLE,0.17998869419097902,0.014681410789489747
ingestion/广西观测风速,NONE,TS_2DIFF,0.15445153713226317,0.016118383407592772
ingestion/广西观测风速,NONE,GORILLA,0.1551671028137207,0.016149330139160156
ingestion/广西观测风速,NONE,PLAIN,0.18066740036010742,0.018172097206115723
ingestion/广西观测风速,NONE,SPRINTZ,0.16213634014129638,0.016830134391784667
ingestion/广西观测风速,NONE,RLBE,0.15934278964996337,0.013363289833068847
ingestion/广西观测风速,LZ4,RAKE,0.1459179162979126,0.01347053050994873
ingestion/广西观测风速,LZ4,RLE,0.1639448881149292,0.01573336124420166
ingestion/广西观测风速,LZ4,TS_2DIFF,0.17334794998168945,0.014995145797729491
ingestion/广西观测风速,LZ4,GORILLA,0.1621840476989746,0.014674115180969238
ingestion/广西观测风速,LZ4,PLAIN,0.15730671882629393,0.013523697853088379
ingestion/广西观测风速,LZ4,SPRINTZ,0.16287479400634766,0.015095114707946777
ingestion/广西观测风速,LZ4,RLBE,0.1660689353942871,0.014071822166442871
ingestion/Synthetic,SNAPPY,RAKE,0.13394033908843994,0.02221682071685791
ingestion/Synthetic,SNAPPY,RLE,0.15764694213867186,0.025478100776672362
ingestion/Synthetic,SNAPPY,TS_2DIFF,0.16744885444641114,0.02673053741455078
ingestion/Synthetic,SNAPPY,GORILLA,0.16734941005706788,0.022821974754333497
ingestion/Synthetic,SNAPPY,PLAIN,0.17220542430877686,0.020748400688171388
ingestion/Synthetic,SNAPPY,SPRINTZ,0.15952305793762206,0.021986508369445802
ingestion/Synthetic,SNAPPY,RLBE,0.1438760757446289,0.022465038299560546
ingestion/Synthetic,GZIP,RAKE,0.14482636451721193,0.02147819995880127
ingestion/Synthetic,GZIP,RLE,0.1620713949203491,0.031047534942626954
ingestion/Synthetic,GZIP,TS_2DIFF,0.15317285060882568,0.03332488536834717
ingestion/Synthetic,GZIP,GORILLA,0.1512371063232422,0.02944149971008301
ingestion/Synthetic,GZIP,PLAIN,0.15014007091522216,0.024003195762634277
ingestion/Synthetic,GZIP,SPRINTZ,0.15105366706848145,0.020658469200134276
ingestion/Synthetic,GZIP,RLBE,0.15907886028289794,0.021890020370483397
ingestion/Synthetic,NONE,RAKE,0.14209215641021727,0.023056221008300782
ingestion/Synthetic,NONE,RLE,0.16586604118347167,0.026178574562072753
ingestion/Synthetic,NONE,TS_2DIFF,0.17181284427642823,0.025057888031005858
ingestion/Synthetic,NONE,GORILLA,0.18004677295684815,0.020309257507324218
ingestion/Synthetic,NONE,PLAIN,0.14989068508148193,0.021567654609680176
ingestion/Synthetic,NONE,SPRINTZ,0.15998601913452148,0.02224099636077881
ingestion/Synthetic,NONE,RLBE,0.13959574699401855,0.02230978012084961
ingestion/Synthetic,LZ4,RAKE,0.14597220420837403,0.022005629539489747
ingestion/Synthetic,LZ4,RLE,0.168953800201416,0.023874688148498534
ingestion/Synthetic,LZ4,TS_2DIFF,0.16312797069549562,0.026323270797729493
ingestion/Synthetic,LZ4,GORILLA,0.17261245250701904,0.021096467971801758
ingestion/Synthetic,LZ4,PLAIN,0.15170836448669434,0.02447338104248047
ingestion/Synthetic,LZ4,SPRINTZ,0.19419045448303224,0.020810556411743165
ingestion/Synthetic,LZ4,RLBE,0.1392969608306885,0.021364974975585937
ingestion/microsoft,SNAPPY,RAKE,0.12595582008361816,0.02348637580871582
ingestion/microsoft,SNAPPY,RLE,0.16253995895385742,0.025768232345581055
ingestion/microsoft,SNAPPY,TS_2DIFF,0.15163257122039794,0.024880337715148925
ingestion/microsoft,SNAPPY,GORILLA,0.1702665090560913,0.02141554355621338
ingestion/microsoft,SNAPPY,PLAIN,0.1477670669555664,0.023018264770507814
ingestion/microsoft,SNAPPY,SPRINTZ,0.16490674018859863,0.022095966339111327
ingestion/microsoft,SNAPPY,RLBE,0.1355571985244751,0.022232770919799805
ingestion/microsoft,GZIP,RAKE,0.13744058609008789,0.022631287574768066
ingestion/microsoft,GZIP,RLE,0.15935254096984863,0.025335693359375
ingestion/microsoft,GZIP,TS_2DIFF,0.16093649864196777,0.02613837718963623
ingestion/microsoft,GZIP,GORILLA,0.14714553356170654,0.020237255096435546
ingestion/microsoft,GZIP,PLAIN,0.15062251091003417,0.022056961059570314
ingestion/microsoft,GZIP,SPRINTZ,0.14170708656311035,0.022446846961975096
ingestion/microsoft,GZIP,RLBE,0.1348177433013916,0.020879578590393067
ingestion/microsoft,NONE,RAKE,0.1386021137237549,0.02334020137786865
ingestion/microsoft,NONE,RLE,0.15409963130950927,0.024971413612365722
ingestion/microsoft,NONE,TS_2DIFF,0.14988603591918945,0.02421567440032959
ingestion/microsoft,NONE,GORILLA,0.1656625747680664,0.021784162521362303
ingestion/microsoft,NONE,PLAIN,0.16313529014587402,0.020766401290893556
ingestion/microsoft,NONE,SPRINTZ,0.1682586431503296,0.022106528282165527
ingestion/microsoft,NONE,RLBE,0.13688921928405762,0.020540404319763183
ingestion/microsoft,LZ4,RAKE,0.15563204288482665,0.021497321128845216
ingestion/microsoft,LZ4,RLE,0.1502852439880371,0.026073551177978514
ingestion/microsoft,LZ4,TS_2DIFF,0.17274212837219238,0.026273703575134276
ingestion/microsoft,LZ4,GORILLA,0.16809537410736083,0.021637868881225587
ingestion/microsoft,LZ4,PLAIN,0.15835134983062743,0.02205479145050049
ingestion/microsoft,LZ4,SPRINTZ,0.15748128890991211,0.023238563537597658
ingestion/microsoft,LZ4,RLBE,0.13757102489471434,0.020578289031982423
ingestion/云智慧,SNAPPY,RAKE,0.17164053916931152,0.007882976531982422
ingestion/云智慧,SNAPPY,RLE,0.16142065525054933,0.008765864372253417
ingestion/云智慧,SNAPPY,TS_2DIFF,0.1848210334777832,0.00879983901977539
ingestion/云智慧,SNAPPY,GORILLA,0.1546341896057129,0.008701324462890625
ingestion/云智慧,SNAPPY,PLAIN,0.15856568813323973,0.008407831192016602
ingestion/云智慧,SNAPPY,SPRINTZ,0.16096572875976561,0.00973207950592041
ingestion/云智慧,SNAPPY,RLBE,0.16821558475494386,0.008307862281799316
ingestion/云智慧,GZIP,RAKE,0.15515584945678712,0.007643747329711914
ingestion/云智慧,GZIP,RLE,0.15725915431976317,0.009315872192382812
ingestion/云智慧,GZIP,TS_2DIFF,0.16441175937652588,0.009318947792053223
ingestion/云智慧,GZIP,GORILLA,0.1670900344848633,0.008510923385620118
ingestion/云智慧,GZIP,PLAIN,0.1579136371612549,0.008380866050720215
ingestion/云智慧,GZIP,SPRINTZ,0.19225430488586426,0.009111762046813965
ingestion/云智慧,GZIP,RLBE,0.20561139583587645,0.008274221420288086
ingestion/云智慧,NONE,RAKE,0.1995060682296753,0.00841970443725586
ingestion/云智慧,NONE,RLE,0.17270936965942382,0.008868765830993653
ingestion/云智慧,NONE,TS_2DIFF,0.15762653350830078,0.008817195892333984
ingestion/云智慧,NONE,GORILLA,0.17262885570526124,0.008391380310058594
ingestion/云智慧,NONE,PLAIN,0.16062746047973633,0.008460068702697754
ingestion/云智慧,NONE,SPRINTZ,0.16138782501220703,0.0076329708099365234
ingestion/云智慧,NONE,RLBE,0.15389680862426758,0.007682108879089355
ingestion/云智慧,LZ4,RAKE,0.17035226821899413,0.009025955200195312
ingestion/云智慧,LZ4,RLE,0.1800034761428833,0.009609746932983398
ingestion/云智慧,LZ4,TS_2DIFF,0.15503041744232177,0.008943486213684081
ingestion/云智慧,LZ4,GORILLA,0.15610849857330322,0.008159708976745606
ingestion/云智慧,LZ4,PLAIN,0.16559948921203613,0.008595824241638184
ingestion/云智慧,LZ4,SPRINTZ,0.17367687225341796,0.008329033851623535
ingestion/云智慧,LZ4,RLBE,0.15653984546661376,0.008159375190734864
ingestion/万华,SNAPPY,RAKE,0.15464866161346436,0.007787013053894043
ingestion/万华,SNAPPY,RLE,0.1592637777328491,0.008464455604553223
ingestion/万华,SNAPPY,TS_2DIFF,0.15055508613586427,0.008708310127258301
ingestion/万华,SNAPPY,GORILLA,0.17656240463256836,0.008124399185180663
ingestion/万华,SNAPPY,PLAIN,0.16261692047119142,0.00763852596282959
ingestion/万华,SNAPPY,SPRINTZ,0.15341596603393554,0.008081603050231933
ingestion/万华,SNAPPY,RLBE,0.15584933757781982,0.008376860618591308
ingestion/万华,GZIP,RAKE,0.1555206298828125,0.008625602722167969
ingestion/万华,GZIP,RLE,0.16313977241516114,0.009249711036682129
ingestion/万华,GZIP,TS_2DIFF,0.17667608261108397,0.009294867515563965
ingestion/万华,GZIP,GORILLA,0.14792971611022948,0.008004117012023925
ingestion/万华,GZIP,PLAIN,0.1655104637145996,0.008341097831726074
ingestion/万华,GZIP,SPRINTZ,0.17741832733154297,0.008090901374816894
ingestion/万华,GZIP,RLBE,0.1633857011795044,0.008372640609741211
ingestion/万华,NONE,RAKE,0.164542818069458,0.008164501190185547
ingestion/万华,NONE,RLE,0.15883002281188965,0.008957958221435547
ingestion/万华,NONE,TS_2DIFF,0.16429312229156495,0.009868288040161132
ingestion/万华,NONE,GORILLA,0.15881545543670655,0.008339715003967286
ingestion/万华,NONE,PLAIN,0.14408648014068604,0.009102344512939453
ingestion/万华,NONE,SPRINTZ,0.1613933563232422,0.008428430557250977
ingestion/万华,NONE,RLBE,0.16451988220214844,0.008153700828552246
ingestion/万华,LZ4,RAKE,0.18445096015930176,0.008183622360229492
ingestion/万华,LZ4,RLE,0.1800919532775879,0.008344101905822753
ingestion/万华,LZ4,TS_2DIFF,0.1569056749343872,0.009259271621704101
ingestion/万华,LZ4,GORILLA,0.1758955478668213,0.00814836025238037
ingestion/万华,LZ4,PLAIN,0.1562950611114502,0.00879232883453369
ingestion/万华,LZ4,SPRINTZ,0.1608548641204834,0.007985830307006836
ingestion/万华,LZ4,RLBE,0.17057623863220214,0.007978725433349609
ingestion/UCI-gas,SNAPPY,RAKE,0.1405095100402832,0.0215404748916626
ingestion/UCI-gas,SNAPPY,RLE,0.1632157564163208,0.02683367729187012
ingestion/UCI-gas,SNAPPY,TS_2DIFF,0.14957497119903565,0.024848008155822755
ingestion/UCI-gas,SNAPPY,GORILLA,0.15794782638549804,0.027310490608215332
ingestion/UCI-gas,SNAPPY,PLAIN,0.16208491325378419,0.019750356674194336
ingestion/UCI-gas,SNAPPY,SPRINTZ,0.1787778377532959,0.021349763870239256
ingestion/UCI-gas,SNAPPY,RLBE,0.14146640300750732,0.024235916137695313
ingestion/UCI-gas,GZIP,RAKE,0.13111116886138915,0.022176909446716308
ingestion/UCI-gas,GZIP,RLE,0.16604149341583252,0.024737906455993653
ingestion/UCI-gas,GZIP,TS_2DIFF,0.15507838726043702,0.03275024890899658
ingestion/UCI-gas,GZIP,GORILLA,0.1558922529220581,0.02772371768951416
ingestion/UCI-gas,GZIP,PLAIN,0.14811739921569825,0.028922104835510255
ingestion/UCI-gas,GZIP,SPRINTZ,0.16062006950378419,0.028479480743408205
