DataSet,Compression,Encoding,Insert Time,Select Time
ingestion/云智慧,LZ4,GORILLA,0.16644253730773925,0.007747960090637207
ingestion/云智慧,LZ4,PLAIN,0.16843099594116212,0.008320999145507813
ingestion/云智慧,LZ4,SPRINTZ,0.1755218505859375,0.00864105224609375
ingestion/云智慧,LZ4,RLBE,0.15947258472442627,0.008286714553833008
ingestion/万华,SNAPPY,RAKE,0.16983368396759033,0.008077883720397949
ingestion/万华,SNAPPY,RLE,0.15398612022399902,0.008510231971740723
ingestion/万华,SNAPPY,TS_2DIFF,0.17714807987213135,0.00862281322479248
ingestion/万华,SNAPPY,GORILLA,0.15661137104034423,0.008713960647583008
ingestion/万华,SNAPPY,PLAIN,0.1603632688522339,0.008264660835266113
ingestion/万华,SNAPPY,SPRINTZ,0.16335861682891845,0.009615421295166016
ingestion/万华,SNAPPY,RLBE,0.17969768047332763,0.008428049087524415
ingestion/万华,GZIP,RAKE,0.1716233015060425,0.008744931221008301
ingestion/万华,GZIP,RLE,0.14864709377288818,0.008708572387695313
ingestion/万华,GZIP,TS_2DIFF,0.17939956188201905,0.008384943008422852
ingestion/万华,GZIP,GORILLA,0.15362310409545898,0.008175325393676759
ingestion/万华,GZIP,PLAIN,0.1624298095703125,0.008184385299682618
ingestion/万华,GZIP,SPRINTZ,0.14655356407165526,0.008199405670166016
ingestion/万华,GZIP,RLBE,0.1791370391845703,0.00840620994567871
ingestion/万华,NONE,RAKE,0.15244951248168945,0.007922029495239258
ingestion/万华,NONE,RLE,0.16070494651794434,0.00836775302886963
ingestion/万华,NONE,TS_2DIFF,0.16132776737213134,0.008669781684875488
ingestion/万华,NONE,GORILLA,0.16523663997650145,0.008428287506103516
ingestion/万华,NONE,PLAIN,0.15950851440429686,0.007979822158813477
ingestion/万华,NONE,SPRINTZ,0.15846824645996094,0.00802001953125
ingestion/万华,NONE,RLBE,0.16737022399902343,0.00834033489227295
ingestion/万华,LZ4,RAKE,0.15440080165863038,0.0082017183303833
ingestion/万华,LZ4,RLE,0.15314254760742188,0.008623766899108886
ingestion/万华,LZ4,TS_2DIFF,0.1853280782699585,0.00866870880126953
ingestion/万华,LZ4,GORILLA,0.16317951679229736,0.008142495155334472
ingestion/万华,LZ4,PLAIN,0.16904516220092775,0.008994865417480468
ingestion/万华,LZ4,SPRINTZ,0.15318684577941893,0.00801224708557129
ingestion/万华,LZ4,RLBE,0.16007933616638184,0.008385324478149414
ingestion/UCI-gas,SNAPPY,RAKE,0.1403272867202759,0.021481776237487794
ingestion/UCI-gas,SNAPPY,RLE,0.17456283569335937,0.024396085739135744
ingestion/UCI-gas,SNAPPY,TS_2DIFF,0.15412793159484864,0.02512543201446533
ingestion/UCI-gas,SNAPPY,GORILLA,0.16642253398895263,0.0204754114151001
ingestion/UCI-gas,SNAPPY,PLAIN,0.17565460205078126,0.021772170066833497
ingestion/UCI-gas,SNAPPY,SPRINTZ,0.16709635257720948,0.02111937999725342
ingestion/UCI-gas,SNAPPY,RLBE,0.1553483486175537,0.021628355979919432
ingestion/UCI-gas,GZIP,RAKE,0.13514771461486816,0.02130420207977295
ingestion/UCI-gas,GZIP,RLE,0.16175341606140137,0.023541998863220216
ingestion/UCI-gas,GZIP,TS_2DIFF,0.168105149269104,0.027446961402893065
ingestion/UCI-gas,GZIP,GORILLA,0.15185983180999757,0.022278141975402833
ingestion/UCI-gas,GZIP,PLAIN,0.15786380767822267,0.021296477317810057
ingestion/UCI-gas,GZIP,SPRINTZ,0.15707871913909913,0.024672269821166992
ingestion/UCI-gas,GZIP,RLBE,0.15678143501281738,0.022049832344055175
ingestion/UCI-gas,NONE,RAKE,0.13324341773986817,0.019351935386657713
ingestion/UCI-gas,NONE,RLE,0.16674275398254396,0.02668607234954834
ingestion/UCI-gas,NONE,TS_2DIFF,0.1520561933517456,0.023822379112243653
ingestion/UCI-gas,NONE,GORILLA,0.16090683937072753,0.020149421691894532
ingestion/UCI-gas,NONE,PLAIN,0.15194568634033204,0.022267866134643554
ingestion/UCI-gas,NONE,SPRINTZ,0.15835082530975342,0.02141101360321045
ingestion/UCI-gas,NONE,RLBE,0.15414073467254638,0.022556328773498537
ingestion/UCI-gas,LZ4,RAKE,0.14142606258392335,0.022674155235290528
ingestion/UCI-gas,LZ4,RLE,0.14619364738464355,0.02687826156616211
ingestion/UCI-gas,LZ4,TS_2DIFF,0.1461272954940796,0.025424742698669435
ingestion/UCI-gas,LZ4,GORILLA,0.15659146308898925,0.021498274803161622
ingestion/UCI-gas,LZ4,PLAIN,0.15543062686920167,0.021279668807983397
ingestion/UCI-gas,LZ4,SPRINTZ,0.1630188226699829,0.0198972225189209
ingestion/UCI-gas,LZ4,RLBE,0.15454940795898436,0.02173917293548584
