Senser,s_0
1606110084,2134387682
1606110086,2134387682
1606110142,2134387682
1606110148,2134387682
1606110150,2134387682
1606110152,2134387682
1606110153,2134387682
1606110156,2134387682
1606110158,2134387682
1606110160,2134387682
1606110164,2134387682
1606110165,2134387682
1606110169,2134387682
1606110171,2134387682
1606110173,2134387682
1606110175,2134387682
1606110178,2134387682
1606110183,2134387682
1606110187,2134387682
1606110190,2134387682
1606110191,2134387682
1606110089,2134387682
1606110090,2134387682
1606110094,2134387682
1606110099,2134387682
1606110101,2134387682
1606110105,2134387682
1606110106,2134387682
1606110108,2134387682
1606110110,2134387682
1606110113,2134387682
1606110117,2134387682
1606110118,2134387682
1606110119,2134387682
1606110124,2134387682
1606110126,2134387682
1606110129,2134387682
1606110134,2134387682
1606110137,2134387682
1606110139,2134387682
1606110194,2134387682
1606110196,2134387682
1606110197,2134387682
1606110200,2134387682
1606110201,2134387682
1606110202,2134387682
1606110204,2134387682
1606110205,2134387682
1606110206,2134387682
1606110207,2134387682
1606110210,2134387682
1606110213,2134387682
1606110216,2134387682
1606110220,2134387682
1606110225,2134387682
1606110227,2134387682
1606110229,2134387682
1606110232,2134387682
1606110234,2134387682
1606110236,2134387682
1606110240,2134387682
1606110242,2134387682
1606110245,2134387682
1606110248,2134387682
1606110253,2134387682
1606110256,2134387682
1606110257,2134387682
1606110259,2134387682
1606110261,2134387682
1606110263,2134387682
1606110269,2134387682
1606110271,2134387682
1606110273,2134387682
1606110274,2134387682
1606110278,2134387682
1606110280,2134387682
1606110281,2134387682
1606110284,2134387682
1606110286,2134387682
1606110288,2134387682
1606110289,2134387682
1606110291,2134387682
1606110293,2134387682
1606110295,2134387682
1606110299,2134387682
1606110301,2134387682
1606110304,2134387682
1606110306,2134387682
1606110307,2134387682
1606110311,2134387682
1606110312,2134387682
1606110315,2134387682
1606110322,2134387682
1606110325,2134387682
1606110329,2134387682
1606110332,2134387682
1606110333,2134387682
1606110334,2134387682
1606110336,2134387682
1606110339,2134387682
1606110346,2134387682
1606110350,2134387682
1606110353,2134387682
1606110356,2134387682
1606110358,2134387682
1606110359,2134387682
1606110361,2134387682
1606110363,2134387682
1606110365,2134387682
1606110367,2134387682
1606110368,2134387682
1606110369,2134387682
1606110372,2134387682
1606110375,2134387682
1606110377,2134387682
1606110379,2134387682
1606110380,2134387682
1606110382,2134387682
1606110383,2134387682
1606110384,2134387682
1606110386,2134387682
1606110388,2134387682
1606110389,2134387682
1606110390,2134387682
1606110391,2134387682
1606110393,2134387682
1606110394,2134387682
1606110398,2134387682
1606110399,2134387682
1606110401,2134387682
1606110402,2134387682
1606110411,2134387682
1606110412,2134387682
1606110414,2134387682
1606110420,2134387682
1606110425,2134387682
1606110426,2134387682
1606110002,2134387682
1606110007,2134387682
1606110009,2134387682
1606110012,2134387682
1606110021,2134387682
1606110027,2134387682
1606110028,2134387682
1606110032,2134387682
1606110042,2134387682
1606110045,2134387682
1606110053,2134387682
1606110060,2134387682
1606110061,2134387682
1606110064,2134387682
1606110077,2134387682
1606110081,2134387682
1606110092,2134387682
1606110095,2134387682
1606110097,2134387682
1606110098,2134387682
1606110102,2134387682
1606110103,2134387682
1606110111,2134387682
1606110114,2134387682
1606110121,2134387682
1606110132,2134387682
1606110133,2134387682
1606110135,2134387682
1606110141,2134387682
1606110146,2134387682
1606110155,2134387682
1606110157,2134387682
1606110162,2134387682
1606110166,2134387682
1606110168,2134387682
1606110172,2134387682
1606110176,2134387682
1606110177,2134387682
1606110180,2134387682
1606110182,2134387682
1606110185,2134387682
1606110193,2134387682
1606110208,2134387682
1606110211,2134387682
1606110212,2134387682
1606110214,2134387682
1606110223,2134387682
1606110226,2134387682
1606110230,2134387682
1606110237,2134387682
1606110239,2134387682
1606110243,2134387682
1606110247,2134387682
1606110250,2134387682
1606110251,2134387682
1606110260,2134387682
1606110265,2134387682
1606110275,2134387682
1606110310,2134387682
1606110316,2134387682
1606110318,2134387682
1606110321,2134387682
1606110323,2134387682
1606109214,2134387682
1606109218,2134387682
1606109222,2134387682
1606109227,2134387682
1606109230,2134387682
1606109233,2134387682
1606109239,2134387682
1606109245,2134387682
1606109320,2134387682
1606109875,2134387682
1606110326,2134387682
1606110342,2134387682
1606110344,2134387682
1606110345,2134387682
1606109665,2134387682
1606109667,2134387682
1606109672,2134387682
1606109673,2134387682
1606109674,2134387682
1606109675,2134387682
1606109678,2134387682
1606109681,2134387682
1606109323,2134387682
1606109333,2134387682
1606109334,2134387682
1606109340,2134387682
1606109341,2134387682
1606109348,2134387682
1606109349,2134387682
1606109356,2134387682
1606109362,2134387682
1606109365,2134387682
1606109369,2134387682
1606109373,2134387682
1606109377,2134387682
1606109381,2134387682
1606109382,2134387682
1606109394,2134387682
1606109397,2134387682
1606109403,2134387682
1606109410,2134387682
1606109416,2134387682
1606109421,2134387682
1606109422,2134387682
1606109432,2134387682
1606109438,2134387682
1606109448,2134387682
1606109451,2134387682
1606109453,2134387682
1606109454,2134387682
1606109460,2134387682
1606109462,2134387682
1606109467,2134387682
1606109470,2134387682
1606109471,2134387682
1606109474,2134387682
1606109479,2134387682
1606109482,2134387682
1606109485,2134387682
1606109486,2134387682
1606109488,2134387682
1606109489,2134387682
1606109498,2134387682
1606109499,2134387682
1606109502,2134387682
1606109509,2134387682
1606109511,2134387682
1606109521,2134387682
1606109525,2134387682
1606109529,2134387682
1606109530,2134387682
1606109539,2134387682
1606109542,2134387682
1606109545,2134387682
1606109550,2134387682
1606109621,2134387682
1606109622,2134387682
1606109624,2134387682
1606109635,2134387682
1606109639,2134387682
1606109643,2134387682
1606109657,2134387682
1606109658,2134387682
1606109757,2134387682
1606109758,2134387682
1606109767,2134387682
1606109770,2134387682
1606109774,2134387682
1606109776,2134387682
1606109778,2134387682
1606109781,2134387682
1606109879,2134387682
1606109884,2134387682
1606109888,2134387682
1606109894,2134387682
1606109899,2134387682
1606109902,2134387682
1606109909,2134387682
1606109919,2134387682
1606109920,2134387682
1606109930,2134387682
1606109933,2134387682
1606109936,2134387682
1606109938,2134387682
1606109941,2134387682
1606109943,2134387682
1606109950,2134387682
1606109965,2134387682
1606109970,2134387682
1606109971,2134387682
1606109974,2134387682
1606109977,2134387682
1606109978,2134387682
1606109979,2134387682
1606109981,2134387682
1606109982,2134387682
1606109984,2134387682
1606109987,2134387682
1606109996,2134387682
1606109997,2134387682
1606246104,2134387679
1606246106,2134387679
1606252824,2134387679
1606252819,2134387679
1606246107,2134387679
1606252825,2134387679
1606267759,2134387679
1606245133,2134387679
1606267758,2134387679
1606267764,2134387679
1606267768,2134387679
1606267778,2134387679
1606267769,2134387679
1606245136,2134387679
1606267773,2134387679
1606267777,2134387679
1606245135,2134387679
1606267772,2134387679
1606245134,2134387679
1606267771,2134387679
1606291407,2134387680
1606249507,2134387679
1606249516,2134387679
1606249514,2134387679
1606249496,2134387679
1606249498,2134387679
1606249520,2134387679
1606249521,2134387679
1606249515,2134387679
1606249519,2134387679
1606249512,2134387679
1606249492,2134387679
1606249501,2134387679
1606249495,2134387679
1606249490,2134387679
1606249508,2134387679
1606249505,2134387679
1606249494,2134387679
1606249489,2134387679
1606249502,2134387679
1606249518,2134387679
1606242732,2134387679
1606242736,2134387679
1606242735,2134387679
1606242737,2134387679
1606242739,2134387679
1606242743,2134387679
1606242752,2134387679
1606242740,2134387679
1606242748,2134387679
1606242749,2134387679
1606252831,2134387679
1606267715,2134387679
1606267711,2134387679
1606267712,2134387679
1606267721,2134387679
1606267726,2134387679
1606267714,2134387679
1606267723,2134387679
1606267720,2134387679
1606267724,2134387679
1606267725,2134387679
1606267719,2134387679
1606267722,2134387679
1606252974,2134387679
1606252970,2134387679
1606252983,2134387679
1606252972,2134387679
1606252957,2134387679
1606258116,2134387679
1606252979,2134387679
1606252982,2134387679
1606252964,2134387679
1606258114,2134387679
1606252981,2134387679
1606252967,2134387679
1606252965,2134387679
1606252969,2134387679
1606252977,2134387679
1606252962,2134387679
1606252973,2134387679
1606252976,2134387679
1606252971,2134387679
1606252959,2134387679
1606252956,2134387679
1606252960,2134387679
1606264281,2134387679
1606264280,2134387679
1606264311,2134387679
1606264310,2134387679
1606264286,2134387679
1606264303,2134387679
1606264298,2134387679
1606264291,2134387679
1606264289,2134387679
1606264302,2134387679
1606264293,2134387679
1606264297,2134387679
1606264314,2134387679
1606264306,2134387679
1606264319,2134387679
1606264307,2134387679
1606258247,2134387679
1606258254,2134387679
1606264316,2134387679
1606258234,2134387679
1606258238,2134387679
1606258219,2134387679
1606258229,2134387679
1606258224,2134387679
1606258242,2134387679
1606258226,2134387679
1606258236,2134387679
1606258241,2134387679
1606258215,2134387679
1606258249,2134387679
1606258251,2134387679
1606258225,2134387679
1606258232,2134387679
1606258218,2134387679
1606258245,2134387679
1606258244,2134387679
1606267760,2134387679
1606109121,2134387682
1606109118,2134387682
1606109119,2134387682
1606109122,2134387682
1606186874,2134387681
1606186171,2134387681
1606186182,2134387681
1606186186,2134387681
1606186192,2134387681
1606186193,2134387681
1606186195,2134387681
1606186200,2134387681
1606186209,2134387681
1606186211,2134387681
1606186216,2134387681
1606186220,2134387681
1606186224,2134387681
1606186225,2134387681
1606186229,2134387681
1606186231,2134387681
1606186233,2134387681
1606186238,2134387681
1606186240,2134387681
1606186243,2134387681
1606186245,2134387681
1606186247,2134387681
1606186251,2134387681
1606186254,2134387681
1606186255,2134387681
1606186259,2134387681
1606186260,2134387681
1606186266,2134387681
1606186268,2134387681
1606186270,2134387681
1606186271,2134387681
1606186273,2134387681
1606186274,2134387681
1606186277,2134387681
1606186281,2134387681
1606186283,2134387681
1606186288,2134387681
1606186289,2134387681
1606186290,2134387681
1606186291,2134387681
1606186293,2134387681
1606186299,2134387681
1606186305,2134387681
1606186307,2134387681
1606186317,2134387681
1606186319,2134387681
1606186321,2134387681
1606186324,2134387681
1606186328,2134387681
1606186330,2134387681
1606186335,2134387681
1606186337,2134387681
1606186338,2134387681
1606186340,2134387681
1606186341,2134387681
1606186343,2134387681
1606186353,2134387681
1606186354,2134387681
1606186355,2134387681
1606186357,2134387681
1606186365,2134387681
1606186371,2134387681
1606186372,2134387681
1606186373,2134387681
1606186374,2134387681
1606186377,2134387681
1606186382,2134387681
1606186383,2134387681
1606186388,2134387681
1606186390,2134387681
1606186397,2134387681
1606186401,2134387681
1606186402,2134387681
1606186403,2134387681
1606186406,2134387681
1606186410,2134387681
1606186418,2134387681
1606186421,2134387681
1606186422,2134387681
1606186423,2134387681
1606186425,2134387681
1606186430,2134387681
1606186432,2134387681
1606186436,2134387681
1606186439,2134387681
1606186441,2134387681
1606186442,2134387681
1606186443,2134387681
1606186449,2134387681
1606186451,2134387681
1606186454,2134387681
1606186455,2134387681
1606186456,2134387681
1606186459,2134387681
1606186461,2134387681
1606186463,2134387681
1606186464,2134387681
1606186467,2134387681
1606186480,2134387681
1606186481,2134387681
1606186482,2134387681
1606186483,2134387681
1606186487,2134387681
1606186491,2134387681
1606186496,2134387681
1606186503,2134387681
1606186504,2134387681
1606186507,2134387681
1606186515,2134387681
1606186521,2134387681
1606186522,2134387681
1606186531,2134387681
1606186532,2134387681
1606186537,2134387681
1606186540,2134387681
1606186542,2134387681
1606186546,2134387681
1606186549,2134387681
1606186556,2134387681
1606186560,2134387681
1606186571,2134387681
1606186574,2134387681
1606186575,2134387681
1606186913,2134387681
1606186078,2134387681
1606186079,2134387681
1606186083,2134387681
1606186085,2134387681
1606186093,2134387681
1606186094,2134387681
1606186096,2134387681
1606186099,2134387681
1606186104,2134387681
1606186107,2134387681
1606186111,2134387681
1606186119,2134387681
1606186120,2134387681
1606186122,2134387681
1606186126,2134387681
1606186130,2134387681
1606186131,2134387681
1606186133,2134387681
1606186139,2134387681
1606186140,2134387681
1606186141,2134387681
1606186155,2134387681
1606186158,2134387681
1606186161,2134387681
1606186163,2134387681
1606186168,2134387681
1606186424,2134387681
1606186437,2134387681
1606186445,2134387681
1606186460,2134387681
1606186471,2134387681
1606186479,2134387681
1606186485,2134387681
1606186493,2134387681
1606186510,2134387681
1606186524,2134387681
1606186530,2134387681
1606186533,2134387681
1606186535,2134387681
1606186543,2134387681
1606186554,2134387681
1606186562,2134387681
1606186567,2134387681
1606186584,2134387681
1606186588,2134387681
1606186594,2134387681
1606186595,2134387681
1606186597,2134387681
1606186601,2134387681
1606186602,2134387681
1606186606,2134387681
1606186608,2134387681
1606186613,2134387681
1606186620,2134387681
1606186622,2134387681
1606186628,2134387681
1606186635,2134387681
1606186639,2134387681
1606186640,2134387681
1606186642,2134387681
1606186644,2134387681
1606186645,2134387681
1606186650,2134387681
1606186654,2134387681
1606186658,2134387681
1606186662,2134387681
1606186664,2134387681
1606186665,2134387681
1606186676,2134387681
1606186690,2134387681
1606186691,2134387681
1606186705,2134387681
1606186711,2134387681
1606186720,2134387681
1606186721,2134387681
1606203258,2134387680
1606084113,2134387681
1606168976,2134387681
1606121934,2134387682
1606080974,2134387681
1606192280,2134387680
1606192091,2134387680
1606192092,2134387680
1606122461,2134387682
1606167076,2134387681
1606193902,2134387680
1606174111,2134387681
1606174506,2134387681
1606174374,2134387681
1606174273,2134387681
1606173133,2134387681
1606174237,2134387681
1606200069,2134387680
1606164404,2134387682
1606122166,2134387682
1606172799,2134387681
1606169327,2134387681
1606124426,2134387682
1606194056,2134387680
1606121828,2134387682
1606194899,2134387680
1606121514,2134387682
1606172734,2134387681
1606081288,2134387681
1606194770,2134387680
1606081603,2134387681
1606081602,2134387681
1606177172,2134387681
1606192268,2134387680
1606194828,2134387680
1606081596,2134387681
1606192089,2134387680
1606175196,2134387681
1606173235,2134387681
1606174545,2134387681
1606174585,2134387681
1606174321,2134387681
1606173267,2134387681
1606174318,2134387681
1606174316,2134387681
1606175537,2134387681
1606179797,2134387681
1606103927,2134387682
1606177409,2134387681
1606165004,2134387681
1606083922,2134387681
1606180861,2134387681
1606082268,2134387681
1606194196,2134387680
1606121620,2134387682
1606083718,2134387681
1606164697,2134387681
1606172721,2134387681
1606172722,2134387681
1606192580,2134387680
1606194892,2134387680
1606168827,2134387681
1606206081,2134387680
1606194524,2134387680
1606084013,2134387681
1606080094,2134387681
1606194821,2134387680
1606193646,2134387680
1606174505,2134387681
1606201626,2134387680
1606188942,2134387680
1606174272,2134387681
1606174322,2134387681
1606201037,2134387680
1606124209,2134387682
1606124425,2134387682
1606121556,2134387682
1606181613,2134387681
1606180313,2134387681
1606199696,2134387680
1606081280,2134387681
1606121504,2134387682
1606080784,2134387681
1606081601,2134387681
1606081594,2134387681
1606192088,2134387680
1606175173,2134387681
1606099203,2134387682
1606123870,2134387682
1606085368,2134387681
1606174178,2134387681
1606174236,2134387681
1606098786,2134387682
1606168713,2134387681
1606164111,2134387681
1606171309,2134387681
1606124203,2134387682
1606124304,2134387682
1606084358,2134387681
1606121451,2134387682
1606121463,2134387682
1606194048,2134387680
1606194044,2134387680
1606194186,2134387680
1606121554,2134387682
1606121555,2134387682
1606121858,2134387682
1606179516,2134387681
1606205622,2134387680
1606194069,2134387680
1606168823,2134387681
1606121928,2134387682
1606080761,2134387681
1606081287,2134387681
1606121949,2134387682
1606080783,2134387681
1606081593,2134387681
1606080618,2134387681
1606122578,2134387682
1606175175,2134387681
1606193647,2134387680
1606193501,2134387680
1606174514,2134387681
1606188926,2134387680
1606174845,2134387681
1606174157,2134387681
1606174156,2134387681
1606189427,2134387680
1606175056,2134387681
1606203303,2134387680
1606081969,2134387681
1606082340,2134387681
1606124057,2134387682
1606124079,2134387682
1606124421,2134387682
1606121468,2134387682
1606121602,2134387682
1606121553,2134387682
1606121829,2134387682
1606172720,2134387681
1606194931,2134387680
1606194464,2134387680
1606188481,2134387680
1606081284,2134387681
1606101826,2134387682
1606101827,2134387682
1606180369,2134387681
1606080782,2134387681
1606180624,2134387681
1606080616,2134387681
1606192156,2134387680
1606202304,2134387680
1606171141,2134387681
1606174112,2134387681
1606174283,2134387681
1606174134,2134387681
1606174133,2134387681
1606174453,2134387681
1606098464,2134387682
1606174401,2134387681
1606173987,2134387681
1606101185,2134387682
1606103995,2134387682
1606101190,2134387682
1606181192,2134387681
1606164112,2134387681
1606168726,2134387681
1606169165,2134387681
1606124303,2134387682
1606081983,2134387681
1606124420,2134387682
1606121462,2134387682
1606119869,2134387682
1606164895,2134387681
1606192566,2134387680
1606101824,2134387682
1606121585,2134387682
1606192271,2134387680
1606080093,2134387681
1606181666,2134387681
1606168993,2134387681
1606192086,2134387680
1606193594,2134387680
1606188292,2134387681
1606174290,2134387681
1606119899,2134387682
1606098436,2134387682
1606174613,2134387681
1606174408,2134387681
1606174902,2134387681
1606104003,2134387682
1606164113,2134387681
1606177233,2134387681
1606082322,2134387681
1606192424,2134387680
1606083717,2134387681
1606181595,2134387681
1606192511,2134387680
1606181610,2134387681
1606194928,2134387680
1606192224,2134387680
1606121503,2134387682
1606080781,2134387681
1606194834,2134387680
1606206257,2134387680
1606150012,2134387681
1606171140,2134387681
1606174452,2134387681
1606188915,2134387680
1606173115,2134387681
1606174154,2134387681
1606188880,2134387680
1606281262,2134387680
1606125798,2134387681
1606181186,2134387681
1606081972,2134387681
1606180921,2134387681
1606180923,2134387681
1606206488,2134387680
1606121546,2134387682
1606121617,2134387682
1606179522,2134387681
1606205908,2134387680
1606080975,2134387681
1606189068,2134387680
1606192223,2134387680
1606192903,2134387680
1606180361,2134387681
1606192255,2134387680
1606194276,2134387680
1606174113,2134387681
1606174269,2134387681
1606189608,2134387680
1606174407,2134387681
1606174144,2134387681
1606098680,2134387682
1606174153,2134387681
1606188879,2134387680
1606168134,2134387681
1606164119,2134387681
1606181773,2134387681
1606165005,2134387681
1606203174,2134387680
1606203176,2134387680
1606182460,2134387681
1606180946,2134387681
1606180943,2134387681
1606194191,2134387680
1606176290,2134387681
1606121557,2134387682
1606181621,2134387681
1606192240,2134387680
1606177346,2134387681
1606081295,2134387681
1606194831,2134387680
1606194829,2134387680
1606200785,2134387680
1606173143,2134387681
1606174508,2134387681
1606174489,2134387681
1606174544,2134387681
1606174849,2134387681
1606174588,2134387681
1606174261,2134387681
1606173268,2134387681
1606192682,2134387680
1606180464,2134387681
1606181772,2134387681
1606171233,2134387681
1606183136,2134387681
1606180922,2134387681
1606176738,2134387681
1606121551,2134387682
1606205641,2134387680
1606171682,2134387681
1606081217,2134387681
1606192515,2134387680
1606080753,2134387681
1606164903,2134387681
1606192571,2134387680
1606189063,2134387680
1606080763,2134387681
1606121569,2134387682
1606199818,2134387680
1606168966,2134387681
1606167457,2134387681
1606181652,2134387681
1606192898,2134387680
1606174509,2134387681
1606193502,2134387680
1606174487,2134387681
1606174541,2134387681
1606174404,2134387681
1606174454,2134387681
1606174240,2134387681
1606174143,2134387681
1606174150,2134387681
1606188877,2134387680
1606171209,2134387681
1606171312,2134387681
1606081968,2134387681
1606165461,2134387681
1606080532,2134387681
1606169335,2134387681
1606194053,2134387680
1606192523,2134387680
1606179515,2134387681
1606080754,2134387681
1606168977,2134387681
1606192218,2134387680
1606176795,2134387681
1606192274,2134387680
1606180362,2134387681
1606176057,2134387681
1606085594,2134387681
1606171139,2134387681
1606174130,2134387681
1606174263,2134387681
1606174259,2134387681
1606174898,2134387681
1606297527,2134387680
1606182757,2134387681
1606181125,2134387681
1606080681,2134387681
1606167247,2134387681
1606080529,2134387681
1606079404,2134387681
1606175624,2134387681
1606082273,2134387681
1606121545,2134387682
1606192509,2134387680
1606121558,2134387682
1606181607,2134387681
1606081282,2134387681
1606192241,2134387680
1606094197,2134387681
1606192095,2134387680
1606099969,2134387682
1606189280,2134387680
1606193673,2134387680
1606085593,2134387681
1606174280,2134387681
1606174490,2134387681
1606173236,2134387681
1606174069,2134387681
1606174458,2134387681
1606174136,2134387681
1606174450,2134387681
1606174149,2134387681
1606174160,2134387681
1606174884,2134387681
1606104240,2134387682
1606119150,2134387682
1606081971,2134387681
1606095257,2134387681
1606165177,2134387681
1606192425,2134387680
1606192417,2134387680
1606124312,2134387682
1606165336,2134387681
1606080866,2134387681
1606080867,2134387681
1606084116,2134387681
1606172728,2134387681
1606079688,2134387681
1606194467,2134387680
1606176790,2134387681
1606194767,2134387680
1606193989,2134387680
1606192245,2134387680
1606194525,2134387680
1606192646,2134387680
1606192253,2134387680
1606175179,2134387681
1606176884,2134387681
1606201559,2134387680
1606174043,2134387681
1606174491,2134387681
1606174277,2134387681
1606174549,2134387681
1606174398,2134387681
1606097565,2134387681
1606098787,2134387682
1606179641,2134387681
1606176291,2134387681
1606092919,2134387681
1606179488,2134387681
1606167627,2134387681
1606179520,2134387681
1606181597,2134387681
1606192510,2134387680
1606193723,2134387680
1606164904,2134387681
1606194466,2134387680
1606188478,2134387680
1606081230,2134387681
1606181638,2134387681
1606121924,2134387682
1606094196,2134387681
1606180299,2134387681
1606122681,2134387682
1606188293,2134387681
1606119897,2134387682
1606188291,2134387681
1606174485,2134387681
1606174449,2134387681
1606189508,2134387680
1606174148,2134387681
1606174913,2134387681
1606183714,2134387681
1606182747,2134387681
1606171306,2134387681
1606165468,2134387681
1606164988,2134387681
1606176737,2134387681
1606194216,2134387680
1606181618,2134387681
1606164898,2134387681
1606080758,2134387681
1606080760,2134387681
1606080759,2134387681
1606081279,2134387681
1606176888,2134387681
1606200613,2134387680
1606174291,2134387681
1606201224,2134387680
1606174540,2134387681
1606174542,2134387681
1606174146,2134387681
1606174838,2134387681
1606189567,2134387680
1606081950,2134387681
1606165031,2134387681
1606124302,2134387682
1606124078,2134387682
1606079231,2134387681
1606080870,2134387681
1606081216,2134387681
1606080755,2134387681
1606192564,2134387680
1606101836,2134387682
1606084003,2134387681
1606124330,2134387682
1606121502,2134387682
1606180622,2134387681
1606192093,2134387680
1606175187,2134387681
1606175189,2134387681
1606167081,2134387681
1606171138,2134387681
1606174091,2134387681
1606174560,2134387681
1606174265,2134387681
1606174257,2134387681
1606174909,2134387681
1606189474,2134387680
1606181758,2134387681
1606164118,2134387681
1606171237,2134387681
1606180837,2134387681
1606120135,2134387682
1606079395,2134387681
1606180965,2134387681
1606180556,2134387681
1606124305,2134387682
1606189048,2134387680
1606096456,2134387681
1606194060,2134387680
1606096963,2134387681
1606181598,2134387681
1606181601,2134387681
1606167451,2134387681
1606174198,2134387681
1606174100,2134387681
1606179945,2134387681
1606174161,2134387681
1606124112,2134387682
1606080538,2134387681
1606096256,2134387681
1606169332,2134387681
1606176751,2134387681
1606119191,2134387682
1606189049,2134387680
1606194061,2134387680
1606167632,2134387681
1606205624,2134387680
1606094767,2134387681
1606181612,2134387681
1606168979,2134387681
1606084126,2134387681
1606081283,2134387681
1606188488,2134387680
1606190394,2134387680
1606188497,2134387680
1606167454,2134387681
1606176886,2134387681
1606172363,2134387681
1606173237,2134387681
1606188943,2134387680
1606188946,2134387680
1606085305,2134387681
1606097567,2134387681
1606179633,2134387681
1606104004,2134387682
1606165062,2134387681
1606180862,2134387681
1606180925,2134387681
1606124204,2134387682
1606194051,2134387680
1606191770,2134387680
1606168937,2134387681
1606081231,2134387681
1606080100,2134387681
1606180621,2134387681
1606168990,2134387681
1606194832,2134387680
1606192081,2134387680
1606122466,2134387682
1606193669,2134387680
1606174515,2134387681
1606175134,2134387681
1606085367,2134387681
1606097498,2134387681
1606097564,2134387681
1606189403,2134387680
1606174167,2134387681
1606174882,2134387681
1606125792,2134387681
1606180957,2134387681
1606192460,2134387680
1606121547,2134387682
1606121548,2134387682
1606191774,2134387680
1606168271,2134387681
1606124373,2134387682
1606092925,2134387681
1606164899,2134387681
1606176796,2134387681
1606168965,2134387681
1606121501,2134387682
1606181643,2134387681
1606192251,2134387680
1606180203,2134387681
1606119896,2134387682
1606174282,2134387681
1606179951,2134387681
1606173119,2134387681
1606174897,2134387681
1606082255,2134387681
1606079402,2134387681
1606176753,2134387681
1606194050,2134387680
1606194049,2134387680
1606121618,2134387682
1606172727,2134387681
1606181603,2134387681
1606119872,2134387682
1606192560,2134387680
1606164906,2134387681
1606168978,2134387681
1606079687,2134387681
1606124329,2134387682
1606192243,2134387680
1606181651,2134387681
1606177173,2134387681
1606176889,2134387681
1606193060,2134387680
1606174293,2134387681
1606173466,2134387681
1606174097,2134387681
1606188819,2134387680
1606173113,2134387681
1606189507,2134387680
1606174141,2134387681
1606173114,2134387681
1606174311,2134387681
1606174253,2134387681
1606174249,2134387681
1606174256,2134387681
1606189863,2134387680
1606165129,2134387681
1606095858,2134387681
1606183419,2134387681
1606181757,2134387681
1606180831,2134387681
1606171232,2134387681
1606167978,2134387681
1606202071,2134387680
1606165178,2134387681
1606121469,2134387682
1606181602,2134387681
1606194888,2134387680
1606181611,2134387681
1606192563,2134387680
1606164911,2134387681
1606101958,2134387682
1606188492,2134387680
1606168989,2134387681
1606167453,2134387681
1606188496,2134387680
1606121562,2134387682
1606121476,2134387682
1606079526,2134387681
1606175182,2134387681
1606171122,2134387681
1606189501,2134387680
1606189565,2134387680
1606171229,2134387681
1606180964,2134387681
1606194206,2134387680
1606087755,2134387681
1606079670,2134387681
1606192512,2134387680
1606096914,2134387681
1606164914,2134387681
1606181642,2134387681
1606080101,2134387681
1606093153,2134387681
1606180620,2134387681
1606124379,2134387682
1606175186,2134387681
1606175166,2134387681
1606085601,2134387681
1606193596,2134387680
1606188290,2134387681
1606174296,2134387681
1606174197,2134387681
1606085366,2134387681
1606179949,2134387681
1606173112,2134387681
1606175128,2134387681
1606188860,2134387680
1606103990,2134387682
1606181935,2134387681
1606169356,2134387681
1606121806,2134387682
1606083559,2134387681
1606079728,2134387681
1606189032,2134387680
1606083716,2134387681
1606194068,2134387680
1606189056,2134387680
1606164900,2134387681
1606164908,2134387681
1606079686,2134387681
1606122233,2134387682
1606192615,2134387680
1606101957,2134387682
1606121570,2134387682
1606192247,2134387680
1606124378,2134387682
1606192249,2134387680
1606167458,2134387681
1606080772,2134387681
1606119886,2134387682
1606175180,2134387681
1606172367,2134387681
1606193850,2134387680
1606174278,2134387681
1606174501,2134387681
1606174624,2134387681
1606174138,2134387681
1606174807,2134387681
1606174828,2134387681
1606085302,2134387681
1606174397,2134387681
1606174310,2134387681
1606097500,2134387681
1606174837,2134387681
1606175522,2134387681
1606187416,2134387681
1606181824,2134387681
1606082334,2134387681
1606165361,2134387681
1606082256,2134387681
1606180947,2134387681
1606169334,2134387681
1606087762,2134387681
1606191771,2134387680
1606124319,2134387682
1606124313,2134387682
1606121471,2134387682
1606168837,2134387681
1606164907,2134387681
1606177343,2134387681
1606119874,2134387682
1606080978,2134387681
1606192222,2134387680
1606192608,2134387680
1606192248,2134387680
1606121475,2134387682
1606193670,2134387680
1606174096,2134387681
1606174205,2134387681
1606174086,2134387681
1606174208,2134387681
1606097557,2134387681
1606097558,2134387681
1606174890,2134387681
1606174439,2134387681
1606174569,2134387681
1606174166,2134387681
1606188881,2134387680
1606119065,2134387682
1606190946,2134387680
1606181761,2134387681
1606180834,2134387681
1606181775,2134387681
1606175942,2134387681
1606085142,2134387681
1606096252,2134387681
1606188473,2134387680
1606121921,2134387682
1606174483,2134387681
1606174561,2134387681
1606174391,2134387681
1606098432,2134387682
1606174440,2134387681
1606189500,2134387680
1606175127,2134387681
1606174914,2134387681
1606189404,2134387680
1606182564,2134387681
1606171033,2134387681
1606103989,2134387682
1606180833,2134387681
1606190267,2134387680
1606194039,2134387680
1606080466,2134387681
1606124328,2134387682
1606181637,2134387681
1606093237,2134387681
1606177174,2134387681
1606176059,2134387681
1606189182,2134387680
1606167078,2134387681
1606188278,2134387681
1606174500,2134387681
1606175143,2134387681
1606174204,2134387681
1606174101,2134387681
1606174209,2134387681
1606173253,2134387681
1606174823,2134387681
1606098431,2134387682
1606098433,2134387682
1606174626,2134387681
1606097561,2134387681
1606174405,2134387681
1606174232,2134387681
1606189506,2134387680
1606097499,2134387681
1606097504,2134387681
